,feature_importance
HTL_additives_compounds_Li-TFSI;_TBP;_V2O5,0.00021903454190834204
ETL_deposition_thermal_annealing_time_30.0__3,0.00021871908198624936
Perovskite_additives_concentrations_0.2,0.00021843241203051307
Perovskite_additives_compounds_H2O,0.00021714388539598588
HTL_stack_sequence_NP1,0.00021638297581050568
HTL_stack_sequence_SM01,0.00021622853431064684
Perovskite_band_gap_1.62,0.00021487680116212194
ETL_deposition_procedure_Hydrothermal__2,0.00021424572442547344
Perovskite_deposition_solvents_mixing_ratios_8;_1,0.00021414311527116623
ETL_deposition_thermal_annealing_temperature_Unknown__1,0.00021327034246649637
ETL_stack_sequence_PbI2__1,0.00021289944743909362
Perovskite_deposition_thermal_annealing_time_10.0_10.0,0.00021224934054719702
Perovskite_deposition_thermal_annealing_time_5.0_5.0,0.00021149363871929638
Perovskite_deposition_thermal_annealing_time_95.0,0.00021061015629044694
ETL_stack_sequence_TiO2-c,0.0002102802559520974
ETL_stack_sequence_PCBSD,0.00021015677540421214
ETL_stack_sequence_PEIE__2,0.00020990374844075604
Perovskite_deposition_thermal_annealing_time_12.0__1,0.00020943784862324213
Perovskite_deposition_thermal_annealing_time_240.0,0.00020940554139608193
Encapsulation_atmosphere_for_encapsulation_Unknown,0.00020930227401600232
HTL_deposition_thermal_annealing_time_20.0,0.00020869537427585218
ETL_stack_sequence_Nb2O5__1,0.0002086440156415601
Perovskite_deposition_solvents_DMF;_NNP,0.00020840128721797552
Perovskite_deposition_thermal_annealing_time_Unknown_Unknown,0.0002067966927197854
ETL_deposition_procedure_Slot-die_coating__1,0.00020659700891787058
avg_group,0.0002061835530085867
dev_Number_of_unfilled_s_valence_electrons,0.00020582937730158075
HTL_additives_compounds_Li-TFSI;_SpiroTFSI2;_TBP,0.0002054691871904309
Perovskite_deposition_thermal_annealing_temperature_210.0,0.00020420748438163702
avg_valence_s,0.00020333346149713826
HTL_deposition_procedure_Slot-die_coating__1,0.0002032646907596817
Perovskite_additives_compounds_PAA,0.0002029637960360085
Perovskite_deposition_quenching_media_Flash_infrared_annealling,0.00020257560192933757
Perovskite_deposition_solvents_mixing_ratios_6;_4,0.0002021472972707042
Perovskite_pl_max_800.0,0.00020096226430833046
Perovskite_additives_compounds_Rb,0.00020076844564235707
Perovskite_deposition_thermal_annealing_time_10.0_30.0,0.00020071438357478161
Perovskite_deposition_synthesis_atmosphere_Ambient,0.0002003387132224922
Perovskite_deposition_aggregation_state_of_reactants_Unknown,0.00019920678063667824
ETL_deposition_procedure_CBD__3,0.0001986664408588526
Perovskite_deposition_solvents_DMF_Unknown,0.00019750973364915982
Perovskite_additives_compounds_Hydrazine,0.00019536382447693672
Perovskite_pl_max_716.0,0.00019519480777688804
HTL_stack_sequence_MoS2__1,0.00019511183577486545
HTL_stack_sequence_NiO-c__2,0.00019510502406225476
Perovskite_deposition_thermal_annealing_time_5.0_30.0,0.00019478633981535087
Perovskite_deposition_thermal_annealing_temperature_50;_100__1,0.000193969492216855
ETL_stack_sequence_SnO2-mp,0.00019369497381270192
Perovskite_additives_compounds_SrI2,0.00019361881661877656
Perovskite_deposition_quenching_media_Vacuum,0.00019347393796736
Perovskite_deposition_synthesis_atmosphere_relative_humidity_30,0.00019316393014191474
Perovskite_deposition_thermal_annealing_temperature_85.0,0.00019279299145457627
Backcontact_stack_sequence_Cr__1,0.00019248620218735102
Perovskite_band_gap_2.4,0.0001923923536709675
dev_Nonmetal,0.000191404576711974
Perovskite_deposition_aggregation_state_of_reactants_Gas__1,0.00019015455271571548
HTL_deposition_procedure_Sputtering__2,0.000189957217191018
Perovskite_deposition_thermal_annealing_temperature_100.0_Unknown,0.00018952089032966255
ETL_deposition_thermal_annealing_temperature_300,0.00018946691377585707
Module_False,0.00018865618205737332
Perovskite_deposition_procedure_Doctor_blading,0.0001885972295811227
HTL_stack_sequence_M:ON,0.00018812333556342533
ETL_deposition_thermal_annealing_time_Unknown__2,0.0001880148485207711
HTL_deposition_procedure_Doctor_blading__1,0.00018790658115133178
avg_l_quantum_number,0.00018785822280169677
Perovskite_deposition_thermal_annealing_temperature_150__1,0.000187797902475334
Perovskite_deposition_procedure_Spin-coating_Gas_reaction,0.0001865867066746955
ETL_stack_sequence_PCBM-60__1,0.00018645696870045383
Perovskite_additives_concentrations_0.028;_0.0003,0.00018538036303623342
ETL_stack_sequence_TiO2-nw,0.00018367487509756775
Perovskite_additives_compounds_TBP,0.00018338124845674073
HTL_stack_sequence_NiO,0.0001831819620455693
HTL_deposition_aggregation_state_of_reactants_Unknown,0.0001825524001289066
ETL_deposition_procedure_Unknown__3,0.00018223281505911975
Substrate_stack_sequence_AZO,0.00018185493784759154
HTL_additives_concentrations_20_uL(517mg/mLACN);_36_uL;_8_uL(376mg/mLACN),0.00018102773889791478
ETL_stack_sequence_ZnS__1,0.00018019156887357025
Perovskite_deposition_thermal_annealing_time_15.0_10.0,0.00017946416373461688
Substrate_stack_sequence_AZO__1,0.00017944634618799625
Perovskite_deposition_thermal_annealing_time_Unknown_8.0,0.00017943971927797517
Encapsulation_stack_sequence_Polymer,0.00017788370262021108
Perovskite_additives_concentrations_0.3,0.0001771114194363568
ETL_stack_sequence_TiBaO-nanosphere,0.0001768476608561244
Perovskite_deposition_after_treatment_of_formed_perovskite_Degradation_in_air_under_AM_1.5,0.00017643536921501925
HTL_stack_sequence_PTAA__2,0.00017643004855084872
ETL_stack_sequence_BCP__2,0.00017589101714559447
ETL_stack_sequence_Rhodamine_101,0.00017570712507558226
Perovskite_pl_max_769.0,0.00017559074448750473
ETL_stack_sequence_PbI2,0.00017546141705731245
Perovskite_deposition_thermal_annealing_time_10.0_120.0,0.00017523948097701616
Perovskite_deposition_thermal_annealing_time_15.0_30.0,0.0001721469266594293
Perovskite_deposition_thermal_annealing_time_5.0;_10.0,0.00017167943282521373
Perovskite_deposition_quenching_media_Methanol,0.00017054907791323688
Perovskite_deposition_thermal_annealing_time_Unknown_45.0,0.00017042008250679717
Perovskite_additives_concentrations_0.001,0.00017009072881689794
ETL_stack_sequence_PCBM-70__1,0.00016998412220211342
Perovskite_composition_c_ions_Br,0.00016825301849319863
ETL_additives_compounds_Urea,0.00016817259731533477
Perovskite_deposition_thermal_annealing_temperature_140.0__1,0.00016813771762515706
Perovskite_deposition_thermal_annealing_time_0.5,0.00016792665355596227
Perovskite_composition_none_stoichiometry_components_in_excess_Stoichiometric,0.00016788164346169274
Perovskite_composition_a_ions_coefficients_0.05;_0.8;_0.15,0.00016760851149666333
Perovskite_additives_compounds_KI,0.00016676324105583954
Perovskite_deposition_synthesis_atmosphere_relative_humidity_40,0.00016652965932626858
Perovskite_deposition_solvents_acetonitrile,0.0001659124977742061
Perovskite_deposition_solvents_mixing_ratios_2;_8,0.00016521721189307714
Perovskite_deposition_thermal_annealing_temperature_95;_120,0.00016504334629867523
HTL_stack_sequence_2EGO-PPV,0.00016456825257124682
HTL_additives_compounds_Cu__1,0.00016449211550007413
Perovskite_deposition_thermal_annealing_temperature_70;_100,0.000164400685493092
Perovskite_deposition_thermal_annealing_time_3.0;_5.0;_10.0,0.00016413969258620933
HTL_deposition_procedure_Dipp-coating__2,0.00016404904666594632
avg_Nonmetal,0.0001639479572068531
HTL_stack_sequence_Ph-inv-OMeTPA,0.00016358071717348483
ETL_stack_sequence_TiO2-nanofibers,0.00016356466552113326
HTL_stack_sequence_PSS-Na,0.0001633926627366322
ETL_stack_sequence_ZnO__3,0.00016219608760935153
Perovskite_deposition_thermal_annealing_temperature_60;_100,0.00016157428169114203
ETL_deposition_synthesis_atmosphere_Unknown,0.00016124044207769305
ETL_stack_sequence_CITP-SAM,0.00016039992647890621
HTL_stack_sequence_3EGO-PPV,0.0001603698774555116
Perovskite_additives_compounds_H2O;_Ti3C2Tx,0.00015994772790520144
Perovskite_additives_compounds_CaI2,0.0001595335066000897
Perovskite_deposition_thermal_annealing_temperature_180.0_180.0,0.00015923748073093188
Perovskite_deposition_thermal_annealing_temperature_340,0.0001584612930141953
HTL_deposition_aggregation_state_of_reactants_Liquid__2,0.00015845788447502683
HTL_stack_sequence_Porphyrin-H2,0.00015836437346085724
Perovskite_band_gap_1.26,0.00015604724310036837
ETL_deposition_thermal_annealing_temperature_100,0.00015594995026326183
ETL_stack_sequence_TiO2-c__1,0.00015562748088311242
Perovskite_additives_concentrations_1000_ppm,0.00015483783463327174
Perovskite_additives_concentrations_0.15,0.000152454133948686
Perovskite_deposition_thermal_annealing_temperature_Unknown_80.0,0.00015210020339164932
Encapsulation_stack_sequence_Epoxy__1,0.00015194765298343058
HTL_stack_sequence_RCP,0.00015188832177833218
ETL_stack_sequence_ZnO,0.0001515556608937175
Perovskite_composition_c_ions_coefficients_0.45;_2.55,0.00015140857026776756
ETL_stack_sequence_Al2O3-mp__1,0.00015128877256933158
HTL_additives_compounds_TPFB__1,0.0001511907284952984
HTL_stack_sequence_PTZ1,0.00015067685826173667
Module_number_of_cells_in_module_0.0,0.00015035079268662608
Perovskite_deposition_thermal_annealing_time_3.0;_5.0_5.0,0.0001500501211425172
HTL_stack_sequence_TPB(2-TPTZ),0.00014987398085190772
Perovskite_deposition_after_treatment_of_formed_perovskite_Ultrasonic_transducer,0.00014980291297873654
ETL_deposition_procedure_Electrodeposition__3,0.00014968720698494702
Perovskite_deposition_procedure_Spin-coating_Spin-coating_Spin-coating,0.00014957065196698452
HTL_stack_sequence_SDTFCz2,0.0001490767719629084
Perovskite_deposition_thermal_annealing_atmosphere_N2__1,0.00014890667921017676
ETL_deposition_procedure_CBD__1,0.00014839906562901805
Perovskite_deposition_thermal_annealing_temperature_90,0.00014719762774625846
range_1st_ionization_potential_(kJ/mol),0.00014717849107748256
Perovskite_pl_max_782.0,0.00014706799663301808
ETL_stack_sequence_SrTiO3__2,0.00014706432834970832
range_Mulliken_EN,0.00014646171523543692
Backcontact_deposition_procedure_Screen_printing,0.0001461766826864368
Perovskite_composition_a_ions_Cs;_FA;_MA,0.00014608374723199197
HTL_additives_compounds_FK209;_Li-TFSI,0.00014588622520985136
Perovskite_composition_short_form_FAMAPbI,0.0001455754630015148
Perovskite_deposition_procedure_Co-evaporation,0.00014539397278836002
HTL_stack_sequence_C201,0.00014250276879796718
Perovskite_additives_compounds_NH4SCN,0.0001424843524882414
ETL_deposition_procedure_Spray-coating__2,0.0001424290096668043
avg_Number_of_unfilled_s_valence_electrons,0.0001422665946960624
Perovskite_additives_compounds_Acetate;_Cl,0.00014189923988229013
ETL_stack_sequence_BiFeO3,0.00014159366400924123
Perovskite_deposition_thermal_annealing_temperature_125.0,0.00014059728556220608
Perovskite_deposition_aggregation_state_of_reactants_Gas_Liquid,0.00014056598148158342
Perovskite_deposition_thermal_annealing_temperature_80_80,0.00014053414082817694
Perovskite_deposition_solvents_DMF;_THF,0.00014051662346605307
range_Allred-Rockow_electronegativity,0.0001404611878930771
Perovskite_deposition_after_treatment_of_formed_perovskite_met_7s,0.00014040497585627302
Perovskite_composition_c_ions_coefficients_0.256;_0.744,0.00014023933636800722
Perovskite_deposition_procedure_Spin-coating_Ion_exchange,0.00013999608584759784
Perovskite_deposition_thermal_annealing_temperature_90_Unknown,0.0001399010423434284
HTL_stack_sequence_M105,0.00013969333159051463
ETL_deposition_procedure_Reactive_sputtering,0.00013960176837734344
dev_families,0.0001394351218218331
Perovskite_deposition_synthesis_atmosphere_Ar_Ar,0.00013934667457166406
HTL_stack_sequence_TPD__1,0.00013900404521322701
Perovskite_deposition_solvents_mixing_ratios_nan_1,0.00013849897492965277
Perovskite_deposition_thermal_annealing_temperature_60;_110,0.0001384761483574166
Perovskite_deposition_solvents_mixing_ratios_5;_1,0.00013843689706823084
Perovskite_deposition_thermal_annealing_time_3.0,0.00013830835012409217
HTL_stack_sequence_TRUX2,0.0001380680149977787
Perovskite_pl_max_768.0,0.00013771361436710618
Perovskite_deposition_procedure_Electrospraying,0.00013724032399611434
Perovskite_deposition_solvents_mixing_ratios_1_5;_5,0.0001370639869005865
Perovskite_deposition_thermal_annealing_time_150.0__1,0.0001368805591927857
Perovskite_pl_max_788.0,0.00013671604097963835
Perovskite_deposition_solvents_DMF_Ethanol,0.0001363671454145078
Perovskite_deposition_thermal_annealing_time_3.0_Unknown,0.00013620330506315952
HTL_deposition_solvents_Chlorobenzene__1,0.00013591004990080023
Perovskite_additives_compounds_Urea,0.00013572280805768387
Perovskite_composition_a_ions_coefficients_0.05;_0.81;_0.14,0.00013568259375496857
HTL_stack_sequence_P3TAA-co-P3HT,0.0001354963732257387
ETL_stack_sequence_TiO2-np,0.00013511666435380112
ETL_deposition_procedure_Dipp-coating,0.0001346838994308361
Perovskite_deposition_solvents_mixing_ratios_4;_5,0.0001341883056020148
Perovskite_pl_max_762.0,0.00013407186775329325
Perovskite_composition_a_ions_coefficients_0.05;_0.80;_0.15,0.00013394270591667265
Perovskite_deposition_thermal_annealing_time_25.0,0.00013379282940372968
ETL_deposition_thermal_annealing_time_60.0__3,0.0001332453731627507
Perovskite_deposition_thermal_annealing_time_30.0_15.0,0.00013249428573545568
Perovskite_deposition_solvents_DMSO_Methanol,0.0001323643199113879
Perovskite_deposition_procedure_Evaporation_Spin-coating,0.00013233767794893975
Perovskite_pl_max_773.0,0.0001320560956619977
Perovskite_deposition_number_of_deposition_steps_3.0,0.00013201387287134687
Perovskite_deposition_thermal_annealing_temperature_350.0,0.00013191128738741057
ETL_stack_sequence_P4,0.00013171288176235584
ETL_deposition_procedure_ALD,0.00013136828576146574
HTL_stack_sequence_CuO,0.00013136154101890676
Perovskite_deposition_thermal_annealing_time_60.0_60.0,0.00013135191228869455
HTL_deposition_procedure_Electrospraying,0.00013126063965376606
ETL_deposition_procedure_Dipp-coating__3,0.00013122797847142244
ETL_stack_sequence_PEIE,0.0001311961127534088
Perovskite_deposition_thermal_annealing_temperature_Unknown_60,0.00013098953312938979
ETL_stack_sequence_SnO2-np__3,0.00012992186688949255
ETL_additives_compounds_nan__1,0.00012888322356194103
HTL_deposition_thermal_annealing_atmosphere_Unknown,0.00012857563005958474
Backcontact_stack_sequence_ITO__2,0.00012856656660148704
HTL_stack_sequence_Y2,0.00012846553335442483
HTL_stack_sequence_SGT-420,0.0001279432463920398
Perovskite_composition_c_ions_coefficients_3,0.0001279128398660137
HTL_stack_sequence_A101,0.00012769344922023245
ETL_stack_sequence_AZO__2,0.00012752849360162877
Perovskite_deposition_synthesis_atmosphere_relative_humidity_20,0.0001274769900400662
Perovskite_deposition_solvents_DMF;_NMP,0.00012729506195807786
ETL_stack_sequence_ICBA,0.0001266677073355379
Module_JV_data_recalculated_per_cell_True,0.0001264696869455064
Backcontact_stack_sequence_Graphite__1,0.00012644739543059443
Substrate_stack_sequence_Ag-nw__1,0.0001264081512269482
HTL_stack_sequence_EtO-DATPA,0.00012640550416444178
Perovskite_deposition_thermal_annealing_time_50.0_50.0,0.00012590520721840782
Perovskite_deposition_aggregation_state_of_reactants_Gas_Gas,0.00012562494583013024
ETL_stack_sequence_2PDI-2S,0.00012551111071155236
Perovskite_deposition_thermal_annealing_time_15.0_Unknown,0.0001253861929159608
Perovskite_deposition_solvents_mixing_ratios_4;_6,0.00012504497867915482
Perovskite_additives_concentrations_0.005,0.00012464545123419437
HTL_stack_sequence_P-R,0.00012464215488093772
Perovskite_deposition_thermal_annealing_time_15.0_0.0,0.00012382396368868108
Perovskite_deposition_solvents_none__1,0.0001236149112634257
ETL_stack_sequence_Zr(acac)4,0.00012354904449657234
ETL_stack_sequence_ZnO-c,0.0001232697764492908
Perovskite_additives_compounds_NH4Cl;_NH4SCN,0.00012306455640178553
Perovskite_composition_none_stoichiometry_components_in_excess_FAI,0.0001229669018017047
HTL_deposition_thermal_annealing_atmosphere_N2__1,0.00012264045654443673
Perovskite_deposition_thermal_annealing_temperature_160.0,0.00012248413268041943
ETL_stack_sequence_ZnO-nw__2,0.00012193700154902935
Encapsulation_atmosphere_for_encapsulation_N2,0.00012154403899633502
ETL_stack_sequence_ZIF-8,0.0001214507240420367
HTL_deposition_procedure_Magnetron_sputtering,0.00012096493332926587
ETL_stack_sequence_P(NDI2OD-TET),0.0001207449754379545
Perovskite_deposition_solvents_Terpineol,0.00012060378044923292
HTL_stack_sequence_VB-MeO-FDPA__1,0.00012029825764996207
HTL_additives_compounds_Li__1,0.00012017862945383933
